,date,amount,positive_transactions,negative_transactions,balance_per_day,sum_outgoing_next_30_days,sum_income_next_30_days,negative_transaction_last_1_month,positive_transaction_last_1_month,negative_transaction_last_2_month,positive_transaction_last_2_month,negative_transaction_last_3_month,positive_transaction_last_3_month,negative_transaction_last_4_month,positive_transaction_last_4_month,negative_transaction_last_5_month,positive_transaction_last_5_month,negative_transaction_last_6_month,positive_transaction_last_6_month
30,2020-09-09,0.0,0.0,0.0,78824.43999999996,-2774.38,12022.599999999999,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002,-1460.91,1017.9,-1097.6999999999998,1753.31,-286.93,0.0,-291.73,1094.1
60,2020-10-09,-48.800000000000004,90.0,-138.8,87996.60999999997,-12709.23,8171.83,-2774.38,12022.599999999999,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002,-1460.91,1017.9,-1097.6999999999998,1753.31,-286.93,0.0
90,2020-11-08,0.0,0.0,0.0,83455.4,-10429.98,3202.3,-12709.23,8171.83,-2774.38,12022.599999999999,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002,-1460.91,1017.9,-1097.6999999999998,1753.31
120,2020-12-08,-400.0,0.0,-400.0,76582.73000000001,-15101.24,4205.21,-10429.98,3202.3,-12709.23,8171.83,-2774.38,12022.599999999999,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002,-1460.91,1017.9
150,2021-01-07,-46.15,0.0,-46.15,65332.85000000001,-12595.87,7736.3099999999995,-15101.24,4205.21,-10429.98,3202.3,-12709.23,8171.83,-2774.38,12022.599999999999,-3844.7799999999997,3445.95,-1168.17,1867.3000000000002
180,2021-02-06,-174.84,0.0,-174.84,60601.98,-17179.929999999997,3351.6099999999997,-12595.87,7736.3099999999995,-15101.24,4205.21,-10429.98,3202.3,-12709.23,8171.83,-2774.38,12022.599999999999,-3844.7799999999997,3445.95
210,2021-03-08,-1835.04,0.0,-1835.04,48433.86,-13030.160000000002,3343.71,-17179.929999999997,3351.6099999999997,-12595.87,7736.3099999999995,-15101.24,4205.21,-10429.98,3202.3,-12709.23,8171.83,-2774.38,12022.599999999999
240,2021-04-07,-37.19,0.0,-37.19,36949.56,-18595.150000000005,1221.2,-13030.160000000002,3343.71,-17179.929999999997,3351.6099999999997,-12595.87,7736.3099999999995,-15101.24,4205.21,-10429.98,3202.3,-12709.23,8171.83
270,2021-05-07,-946.97,0.0,-946.97,20485.39,-13340.43,2820.2799999999997,-18595.150000000005,1221.2,-13030.160000000002,3343.71,-17179.929999999997,3351.6099999999997,-12595.87,7736.3099999999995,-15101.24,4205.21,-10429.98,3202.3
0,2020-01-28,-2843.29,0.0,-2843.29,200598.47999999992,-26576.129999999997,7826.67,-35707.43,5000.4,-19667.87,4000.7,-24150.749999999996,10111.1,-42200.33000000001,8953.0,-34331.63,2134.65,-16779.899999999998,9617.95
30,2020-02-27,-62.21,0.0,-62.21,179067.93999999997,-25195.030000000006,6469.3,-26576.129999999997,7826.67,-35707.43,5000.4,-19667.87,4000.7,-24150.749999999996,10111.1,-42200.33000000001,8953.0,-34331.63,2134.65
60,2020-03-28,0.0,0.0,0.0,160559.05999999997,-15546.23,10635.6,-25195.030000000006,6469.3,-26576.129999999997,7826.67,-35707.43,5000.4,-19667.87,4000.7,-24150.749999999996,10111.1,-42200.33000000001,8953.0
90,2020-04-27,-3536.62,0.0,-3536.62,158905.99,-12825.2,1500.0,-15546.23,10635.6,-25195.030000000006,6469.3,-26576.129999999997,7826.67,-35707.43,5000.4,-19667.87,4000.7,-24150.749999999996,10111.1
120,2020-05-27,-73.41,0.0,-73.41,144117.57999999996,-16290.5,9621.41,-12825.2,1500.0,-15546.23,10635.6,-25195.030000000006,6469.3,-26576.129999999997,7826.67,-35707.43,5000.4,-19667.87,4000.7
150,2020-06-26,-619.55,0.0,-619.55,137994.6299999999,-19541.88,5348.6,-16290.5,9621.41,-12825.2,1500.0,-15546.23,10635.6,-25195.030000000006,6469.3,-26576.129999999997,7826.67,-35707.43,5000.4
180,2020-07-26,0.0,0.0,0.0,122172.29999999996,-15666.550000000003,7849.08,-19541.88,5348.6,-16290.5,9621.41,-12825.2,1500.0,-15546.23,10635.6,-25195.030000000006,6469.3,-26576.129999999997,7826.67
210,2020-08-25,-827.2,0.0,-827.2,116191.52999999997,-16712.610000000004,5692.0,-15666.550000000003,7849.08,-19541.88,5348.6,-16290.5,9621.41,-12825.2,1500.0,-15546.23,10635.6,-25195.030000000006,6469.3
240,2020-09-24,-38.9,0.0,-38.9,104382.61999999998,-22728.030000000002,4150.86,-16712.610000000004,5692.0,-15666.550000000003,7849.08,-19541.88,5348.6,-16290.5,9621.41,-12825.2,1500.0,-15546.23,10635.6
270,2020-10-24,-18.7,0.0,-18.7,85785.25000000001,-23266.07,7498.0,-22728.030000000002,4150.86,-16712.610000000004,5692.0,-15666.550000000003,7849.08,-19541.88,5348.6,-16290.5,9621.41,-12825.2,1500.0
300,2020-11-23,-199.86,0.0,-199.86,70198.34000000004,-31034.739999999994,11191.05,-23266.07,7498.0,-22728.030000000002,4150.86,-16712.610000000004,5692.0,-15666.550000000003,7849.08,-19541.88,5348.6,-16290.5,9621.41
330,2020-12-23,-497.04,0.0,-497.04,50651.830000000016,-20847.78,14630.0,-31034.739999999994,11191.05,-23266.07,7498.0,-22728.030000000002,4150.86,-16712.610000000004,5692.0,-15666.550000000003,7849.08,-19541.88,5348.6
360,2021-01-22,-359.22,0.0,-359.22,44296.23000000001,-25203.34,11905.8,-20847.78,14630.0,-31034.739999999994,11191.05,-23266.07,7498.0,-22728.030000000002,4150.86,-16712.610000000004,5692.0,-15666.550000000003,7849.08
390,2021-02-21,-62.0,0.0,-62.0,30701.47,-21295.32,9233.05,-25203.34,11905.8,-20847.78,14630.0,-31034.739999999994,11191.05,-23266.07,7498.0,-22728.030000000002,4150.86,-16712.610000000004,5692.0
420,2021-03-23,-44.34,0.0,-44.34,18621.540000000005,-3345.5,4554.0,-21295.32,9233.05,-25203.34,11905.8,-20847.78,14630.0,-31034.739999999994,11191.05,-23266.07,7498.0,-22728.030000000002,4150.86
450,2021-04-22,0.0,0.0,0.0,19885.780000000002,-5059.67,0.0,-3345.5,4554.0,-21295.32,9233.05,-25203.34,11905.8,-20847.78,14630.0,-31034.739999999994,11191.05,-23266.07,7498.0
480,2021-05-22,0.0,0.0,0.0,14843.55,-5233.95,0.0,-5059.67,0.0,-3345.5,4554.0,-21295.32,9233.05,-25203.34,11905.8,-20847.78,14630.0,-31034.739999999994,11191.05
0,2021-02-27,0.0,0.0,0.0,6.6700000000007655,-4809.1,5750.0,-5358.459999999999,5259.46,-148.70999999999998,249.65,-2144.1,2121.69,-5013.25,5023.13,-859.58,857.01,-91.78,108.81
30,2021-03-29,-104.34,0.0,-104.34,1049.9200000000005,-3382.2899999999995,2439.51,-4809.1,5750.0,-5358.459999999999,5259.46,-148.70999999999998,249.65,-2144.1,2121.69,-5013.25,5023.13,-859.58,857.01
60,2021-04-28,0.0,0.0,0.0,4.400000000000636,-7669.68,7669.41,-3382.2899999999995,2439.51,-4809.1,5750.0,-5358.459999999999,5259.46,-148.70999999999998,249.65,-2144.1,2121.69,-5013.25,5023.13
0,2020-08-05,-52.59,0.0,-52.59,108447.44999999994,-6325.23,6300.4400000000005,-9435.41,9383.9,-17853.579999999994,17780.33,-21710.440000000002,21277.100000000006,-13756.230000000003,14182.39,-3472.75,3546.1800000000003,-13814.22,7876.820000000001
30,2020-09-04,4.460000000000045,2112.96,-2108.5,108365.60999999993,-11447.1,4348.599999999999,-6325.23,6300.4400000000005,-9435.41,9383.9,-17853.579999999994,17780.33,-21710.440000000002,21277.100000000006,-13756.230000000003,14182.39,-3472.75,3546.1800000000003
60,2020-10-04,0.0,0.0,0.0,101272.76999999995,-10222.28,10233.82,-11447.1,4348.599999999999,-6325.23,6300.4400000000005,-9435.41,9383.9,-17853.579999999994,17780.33,-21710.440000000002,21277.100000000006,-13756.230000000003,14182.39
90,2020-11-03,-26.90000000000009,3120.12,-3147.02,101310.00999999997,-42747.58,25980.499999999996,-10222.28,10233.82,-11447.1,4348.599999999999,-6325.23,6300.4400000000005,-9435.41,9383.9,-17853.579999999994,17780.33,-21710.440000000002,21277.100000000006
120,2020-12-03,139.62000000000006,2317.78,-2178.16,84376.40999999996,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996,-10222.28,10233.82,-11447.1,4348.599999999999,-6325.23,6300.4400000000005,-9435.41,9383.9,-17853.579999999994,17780.33
150,2021-01-02,-139.8,0.0,-139.8,70673.90999999997,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996,-10222.28,10233.82,-11447.1,4348.599999999999,-6325.23,6300.4400000000005,-9435.41,9383.9
180,2021-02-01,-49.2,2520.0,-2569.2,55675.66999999996,-49265.29,39099.09,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996,-10222.28,10233.82,-11447.1,4348.599999999999,-6325.23,6300.4400000000005
210,2021-03-03,121.63,380.09000000000003,-258.46,45338.63999999997,-13536.48,13352.099999999999,-49265.29,39099.09,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996,-10222.28,10233.82,-11447.1,4348.599999999999
240,2021-04-02,-3.72,0.0,-3.72,45279.60999999998,-11385.66,11562.46,-13536.48,13352.099999999999,-49265.29,39099.09,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996,-10222.28,10233.82
270,2021-05-02,-26.0,0.0,-26.0,45478.69,-37547.49,14519.439999999999,-11385.66,11562.46,-13536.48,13352.099999999999,-49265.29,39099.09,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994,-42747.58,25980.499999999996
300,2021-06-01,-524.71,124.33,-649.04,22949.35,-38395.04,16910.51,-37547.49,14519.439999999999,-11385.66,11562.46,-13536.48,13352.099999999999,-49265.29,39099.09,-48586.95999999999,33679.32,-75728.81999999999,61746.899999999994
0,2020-10-27,0.0,0.0,0.0,23793.690000000006,-147.60000000000002,150.0,-226.84999999999997,19.6,-538.33,540.0,-4429.28,102.85,-9140.17,0.0,-3881.57,1.03,-1301.69,0.0
30,2020-11-26,-13.21,0.0,-13.21,23788.910000000003,-40.49,33.46,-147.60000000000002,150.0,-226.84999999999997,19.6,-538.33,540.0,-4429.28,102.85,-9140.17,0.0,-3881.57,1.03
60,2020-12-26,0.0,0.0,0.0,23798.670000000002,-520.0,521.08,-40.49,33.46,-147.60000000000002,150.0,-226.84999999999997,19.6,-538.33,540.0,-4429.28,102.85,-9140.17,0.0
90,2021-01-25,0.0,0.0,0.0,23789.750000000004,-42.0,38.22,-520.0,521.08,-40.49,33.46,-147.60000000000002,150.0,-226.84999999999997,19.6,-538.33,540.0,-4429.28,102.85
120,2021-02-24,0.0,0.0,0.0,23769.750000000004,0.0,0.0,-42.0,38.22,-520.0,521.08,-40.49,33.46,-147.60000000000002,150.0,-226.84999999999997,19.6,-538.33,540.0
150,2021-03-26,0.0,0.0,0.0,23769.750000000004,-22.0,40.53,0.0,0.0,-42.0,38.22,-520.0,521.08,-40.49,33.46,-147.60000000000002,150.0,-226.84999999999997,19.6
180,2021-04-25,0.0,0.0,0.0,23762.500000000004,-9220.960000000001,0.0,-22.0,40.53,0.0,0.0,-42.0,38.22,-520.0,521.08,-40.49,33.46,-147.60000000000002,150.0
210,2021-05-25,-101.36,0.0,-101.36,14664.900000000001,-12932.480000000001,0.0,-9220.960000000001,0.0,-22.0,40.53,0.0,0.0,-42.0,38.22,-520.0,521.08,-40.49,33.46
0,2021-05-08,-141.92,0.0,-141.92,706.2299999999998,-1951.33,3316.99,-1712.6299999999999,1948.13,-1501.75,1556.99,-1216.62,897.89,-2839.9100000000003,2892.49,-2893.7699999999995,3106.99,-981.6300000000001,1278.13
0,2021-05-26,-479.56,0.0,-479.56,7272.75,-15221.349999999999,7234.2699999999995,-15533.34,7267.5599999999995,-31743.320000000003,9257.48,-28355.99,10104.42,-11020.93,5760.0,-10308.779999999999,3590.85,-24539.329999999998,9450.619999999999
0,2019-06-30,-94.97,0.0,-94.97,748.3000000000003,-2239.6800000000003,2565.87,-5397.150000000001,6013.62,-1451.21,1437.38,-2537.34,2594.45,-3711.2000000000003,3700.59,-2850.12,2823.63,-1901.32,1798.1999999999998
30,2019-07-30,764.84,800.0,-35.16,214.68000000000018,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87,-5397.150000000001,6013.62,-1451.21,1437.38,-2537.34,2594.45,-3711.2000000000003,3700.59,-2850.12,2823.63
60,2019-08-29,983.38,1250.0,-266.62,-204.13999999999953,-5627.099999999999,4880.14,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87,-5397.150000000001,6013.62,-1451.21,1437.38,-2537.34,2594.45,-3711.2000000000003,3700.59
90,2019-09-28,-134.83,0.0,-134.83,167.11000000000047,-1116.45,1083.3100000000002,-5627.099999999999,4880.14,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87,-5397.150000000001,6013.62,-1451.21,1437.38,-2537.34,2594.45
120,2019-10-28,0.0,0.0,0.0,2.140000000000441,-1079.5,1058.41,-1116.45,1083.3100000000002,-5627.099999999999,4880.14,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87,-5397.150000000001,6013.62,-1451.21,1437.38
150,2019-11-27,0.0,0.0,0.0,-18.949999999999555,-848.8000000000001,882.7099999999999,-1079.5,1058.41,-1116.45,1083.3100000000002,-5627.099999999999,4880.14,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87,-5397.150000000001,6013.62
180,2019-12-27,-11.99,0.0,-11.99,23.950000000000475,-5466.66,6211.1,-848.8000000000001,882.7099999999999,-1079.5,1058.41,-1116.45,1083.3100000000002,-5627.099999999999,4880.14,-3075.8599999999997,2875.58,-2239.6800000000003,2565.87
210,2020-01-26,-77.37,0.0,-77.37,833.7700000000004,-956.53,207.25,-5466.66,6211.1,-848.8000000000001,882.7099999999999,-1079.5,1058.41,-1116.45,1083.3100000000002,-5627.099999999999,4880.14,-3075.8599999999997,2875.58
240,2020-02-25,18.049999999999997,160.0,-141.95,-10.92999999999962,-1576.52,1575.28,-956.53,207.25,-5466.66,6211.1,-848.8000000000001,882.7099999999999,-1079.5,1058.41,-1116.45,1083.3100000000002,-5627.099999999999,4880.14
270,2020-03-26,6.7499999999999964,70.0,-63.25,-0.8699999999996164,-817.73,791.79,-1576.52,1575.28,-956.53,207.25,-5466.66,6211.1,-848.8000000000001,882.7099999999999,-1079.5,1058.41,-1116.45,1083.3100000000002
300,2020-04-25,0.0,0.0,0.0,-3.15999999999962,-4558.650000000001,4571.02,-817.73,791.79,-1576.52,1575.28,-956.53,207.25,-5466.66,6211.1,-848.8000000000001,882.7099999999999,-1079.5,1058.41
330,2020-05-25,-1.5499999999999936,285.0,-286.55,-6.139999999999684,-14079.84,14088.8,-4558.650000000001,4571.02,-817.73,791.79,-1576.52,1575.28,-956.53,207.25,-5466.66,6211.1,-848.8000000000001,882.7099999999999
360,2020-06-24,0.8200000000000003,676.0,-675.18,0.4500000000005908,-6476.09,6478.37,-14079.84,14088.8,-4558.650000000001,4571.02,-817.73,791.79,-1576.52,1575.28,-956.53,207.25,-5466.66,6211.1
390,2020-07-24,3.4499999999999886,2509.0,-2505.55,0.10000000000041176,-7289.540000000001,7286.64,-6476.09,6478.37,-14079.84,14088.8,-4558.650000000001,4571.02,-817.73,791.79,-1576.52,1575.28,-956.53,207.25
420,2020-08-23,0.0,0.0,0.0,0.6500000000001718,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64,-6476.09,6478.37,-14079.84,14088.8,-4558.650000000001,4571.02,-817.73,791.79,-1576.52,1575.28
450,2020-09-22,14.61,186.34,-171.73,-14.609999999999893,-6856.33,6856.6,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64,-6476.09,6478.37,-14079.84,14088.8,-4558.650000000001,4571.02,-817.73,791.79
480,2020-10-22,0.0,0.0,0.0,1.6900000000001887,-7604.69,7603.0,-6856.33,6856.6,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64,-6476.09,6478.37,-14079.84,14088.8,-4558.650000000001,4571.02
510,2020-11-21,0.0,0.0,0.0,0.820000000000193,-3617.5000000000005,3619.55,-7604.69,7603.0,-6856.33,6856.6,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64,-6476.09,6478.37,-14079.84,14088.8
540,2020-12-21,0.0,0.0,0.0,0.6300000000001447,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55,-7604.69,7603.0,-6856.33,6856.6,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64,-6476.09,6478.37
570,2021-01-20,0.0,0.0,0.0,0.10000000000013465,-852.8199999999999,845.36,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55,-7604.69,7603.0,-6856.33,6856.6,-5646.379999999999,5645.7300000000005,-7289.540000000001,7286.64
600,2021-02-19,-9.5,0.0,-9.5,6.7400000000001405,-232.23000000000002,236.38,-852.8199999999999,845.36,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55,-7604.69,7603.0,-6856.33,6856.6,-5646.379999999999,5645.7300000000005
630,2021-03-21,0.0,0.0,0.0,5.380000000000143,-8011.55,8025.11,-232.23000000000002,236.38,-852.8199999999999,845.36,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55,-7604.69,7603.0,-6856.33,6856.6
660,2021-04-20,-28.98,19.48,-48.46,43.930000000000135,-7603.71,7590.61,-8011.55,8025.11,-232.23000000000002,236.38,-852.8199999999999,845.36,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55,-7604.69,7603.0
690,2021-05-20,0.9899999999999984,30.0,-29.01,0.8599999999999541,-1060.61,1085.76,-7603.71,7590.61,-8011.55,8025.11,-232.23000000000002,236.38,-852.8199999999999,845.36,-2757.0099999999998,2761.08,-3617.5000000000005,3619.55
0,2021-02-17,0.0,0.0,0.0,36977.43999999998,-7515.599999999999,5811.6,-9187.71,8544.94,-3921.9900000000002,4311.73,-5548.2,7833.34,-11649.76,3238.8500000000004,-10784.84,1505.09,-13846.33,7397.98
30,2021-03-19,-802.0,0.0,-802.0,38608.039999999986,-9939.029999999999,4620.0,-7515.599999999999,5811.6,-9187.71,8544.94,-3921.9900000000002,4311.73,-5548.2,7833.34,-11649.76,3238.8500000000004,-10784.84,1505.09
60,2021-04-18,-329.0,0.0,-329.0,32816.009999999995,-8399.92,9058.56,-9939.029999999999,4620.0,-7515.599999999999,5811.6,-9187.71,8544.94,-3921.9900000000002,4311.73,-5548.2,7833.34,-11649.76,3238.8500000000004
90,2021-05-18,-367.4,0.0,-367.4,33513.049999999996,-11031.5,2532.19,-8399.92,9058.56,-9939.029999999999,4620.0,-7515.599999999999,5811.6,-9187.71,8544.94,-3921.9900000000002,4311.73,-5548.2,7833.34
0,2019-07-08,-81.11999999999999,0.0,-81.11999999999999,612.3100000000023,-1173.95,1087.45,-1836.59,2362.0,-1767.5699999999997,0.0,-1499.23,1724.25,-1513.78,2546.19,-1259.27,1779.44,-1125.9699999999998,587.27
30,2019-08-07,0.0,0.0,0.0,485.9600000000024,-474.4,46.38,-1173.95,1087.45,-1836.59,2362.0,-1767.5699999999997,0.0,-1499.23,1724.25,-1513.78,2546.19,-1259.27,1779.44
60,2019-09-06,0.0,0.0,0.0,38.20000000000246,-354.11,341.95,-474.4,46.38,-1173.95,1087.45,-1836.59,2362.0,-1767.5699999999997,0.0,-1499.23,1724.25,-1513.78,2546.19
90,2019-10-06,0.0,0.0,0.0,21.91000000000249,-1544.41,1550.28,-354.11,341.95,-474.4,46.38,-1173.95,1087.45,-1836.59,2362.0,-1767.5699999999997,0.0,-1499.23,1724.25
120,2019-11-05,0.0,0.0,0.0,30.380000000002564,-2384.04,2457.83,-1544.41,1550.28,-354.11,341.95,-474.4,46.38,-1173.95,1087.45,-1836.59,2362.0,-1767.5699999999997,0.0
150,2019-12-05,0.0,0.0,0.0,91.17000000000198,-2225.0300000000007,2181.09,-2384.04,2457.83,-1544.41,1550.28,-354.11,341.95,-474.4,46.38,-1173.95,1087.45,-1836.59,2362.0
180,2020-01-04,-37.08,0.0,-37.08,77.31000000000196,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09,-2384.04,2457.83,-1544.41,1550.28,-354.11,341.95,-474.4,46.38,-1173.95,1087.45
210,2020-02-03,0.0,0.0,0.0,21.86000000000193,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09,-2384.04,2457.83,-1544.41,1550.28,-354.11,341.95,-474.4,46.38
240,2020-03-04,-123.46000000000001,0.0,-123.46000000000001,359.820000000002,-1879.3200000000002,3847.91,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09,-2384.04,2457.83,-1544.41,1550.28,-354.11,341.95
270,2020-04-03,1902.05,1982.0,-79.94999999999999,302.90000000000214,-2156.4900000000002,1.49,-1879.3200000000002,3847.91,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09,-2384.04,2457.83,-1544.41,1550.28
300,2020-05-03,0.0,0.0,0.0,132.43000000000228,-1795.66,2443.88,-2156.4900000000002,1.49,-1879.3200000000002,3847.91,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09,-2384.04,2457.83
330,2020-06-02,0.0,0.0,0.0,690.9700000000023,-1507.36,852.2199999999999,-1795.66,2443.88,-2156.4900000000002,1.49,-1879.3200000000002,3847.91,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002,-2225.0300000000007,2181.09
360,2020-07-02,0.0,0.0,0.0,20.13000000000232,-2860.16,3161.94,-1507.36,852.2199999999999,-1795.66,2443.88,-2156.4900000000002,1.49,-1879.3200000000002,3847.91,-1817.0,2044.73,-1385.6299999999999,1354.0300000000002
390,2020-08-01,-109.4,0.0,-109.4,454.2100000000022,-2636.98,2308.67,-2860.16,3161.94,-1507.36,852.2199999999999,-1795.66,2443.88,-2156.4900000000002,1.49,-1879.3200000000002,3847.91,-1817.0,2044.73
420,2020-08-31,-139.0,0.0,-139.0,155.50000000000222,-1230.12,1342.5,-2636.98,2308.67,-2860.16,3161.94,-1507.36,852.2199999999999,-1795.66,2443.88,-2156.4900000000002,1.49,-1879.3200000000002,3847.91
450,2020-09-30,-6.7,0.0,-6.7,135.58000000000226,-3663.6400000000003,5256.98,-1230.12,1342.5,-2636.98,2308.67,-2860.16,3161.94,-1507.36,852.2199999999999,-1795.66,2443.88,-2156.4900000000002,1.49
480,2020-10-30,-222.10000000000002,0.0,-222.10000000000002,1944.3200000000024,-3969.05,2363.23,-3663.6400000000003,5256.98,-1230.12,1342.5,-2636.98,2308.67,-2860.16,3161.94,-1507.36,852.2199999999999,-1795.66,2443.88
510,2020-11-29,-21.8,0.0,-21.8,138.2000000000026,-3672.2299999999996,3775.13,-3969.05,2363.23,-3663.6400000000003,5256.98,-1230.12,1342.5,-2636.98,2308.67,-2860.16,3161.94,-1507.36,852.2199999999999
540,2020-12-29,-86.17000000000002,200.0,-286.17,305.47000000000276,-3181.01,3748.19,-3672.2299999999996,3775.13,-3969.05,2363.23,-3663.6400000000003,5256.98,-1230.12,1342.5,-2636.98,2308.67,-2860.16,3161.94
570,2021-01-28,-52.61,0.0,-52.61,839.0900000000023,-4674.179999999999,3947.16,-3181.01,3748.19,-3672.2299999999996,3775.13,-3969.05,2363.23,-3663.6400000000003,5256.98,-1230.12,1342.5,-2636.98,2308.67
600,2021-02-27,-68.55,0.0,-68.55,128.01000000000232,-3665.54,3694.27,-4674.179999999999,3947.16,-3181.01,3748.19,-3672.2299999999996,3775.13,-3969.05,2363.23,-3663.6400000000003,5256.98,-1230.12,1342.5
630,2021-03-29,0.0,0.0,0.0,157.04000000000195,-3804.69,6202.43,-3665.54,3694.27,-4674.179999999999,3947.16,-3181.01,3748.19,-3672.2299999999996,3775.13,-3969.05,2363.23,-3663.6400000000003,5256.98
660,2021-04-28,0.0,0.0,0.0,2503.1800000000017,-3312.0,2062.1099999999997,-3804.69,6202.43,-3665.54,3694.27,-4674.179999999999,3947.16,-3181.01,3748.19,-3672.2299999999996,3775.13,-3969.05,2363.23
690,2021-05-28,-20.4,0.0,-20.4,1256.44,-3153.8399999999997,7390.110000000001,-3312.0,2062.1099999999997,-3804.69,6202.43,-3665.54,3694.27,-4674.179999999999,3947.16,-3181.01,3748.19,-3672.2299999999996,3775.13
0,2020-05-30,0.0,0.0,0.0,361.86000000000075,-1513.7,1500.0,-1290.0,1300.0,0.0,0.0,0.0,0.0,-3529.5,3550.0,-202.0,200.0,-4018.6400000000003,3050.0
30,2020-06-29,0.0,0.0,0.0,118.16000000000076,-2943.88,3900.0,-1513.7,1500.0,-1290.0,1300.0,0.0,0.0,0.0,0.0,-3529.5,3550.0,-202.0,200.0
60,2020-07-29,-707.05,0.0,-707.05,1709.3300000000008,-3642.48,4700.0,-2943.88,3900.0,-1513.7,1500.0,-1290.0,1300.0,0.0,0.0,0.0,0.0,-3529.5,3550.0
90,2020-08-28,1991.1,2000.0,-8.9,68.70000000000073,-6266.0,6050.0,-3642.48,4700.0,-2943.88,3900.0,-1513.7,1500.0,-1290.0,1300.0,0.0,0.0,0.0,0.0
120,2020-09-27,-998.97,0.0,-998.97,2842.7700000000013,-4111.25,5300.0,-6266.0,6050.0,-3642.48,4700.0,-2943.88,3900.0,-1513.7,1500.0,-1290.0,1300.0,0.0,0.0
150,2020-10-27,-1140.77,0.0,-1140.77,4173.3200000000015,-4786.54,2000.0,-4111.25,5300.0,-6266.0,6050.0,-3642.48,4700.0,-2943.88,3900.0,-1513.7,1500.0,-1290.0,1300.0
180,2020-11-26,0.0,0.0,0.0,249.99000000000015,-6293.81,6050.0,-4786.54,2000.0,-4111.25,5300.0,-6266.0,6050.0,-3642.48,4700.0,-2943.88,3900.0,-1513.7,1500.0
